departure_date,booking_date,cum_bookings
6/27/2012,5/9/2012,7
6/27/2012,5/10/2012,7
6/27/2012,5/11/2012,12
6/27/2012,5/12/2012,12
6/27/2012,5/13/2012,14
6/27/2012,5/14/2012,15
6/27/2012,5/15/2012,19
6/27/2012,5/16/2012,19
6/27/2012,5/17/2012,21
6/27/2012,5/18/2012,24
6/27/2012,5/19/2012,28
6/27/2012,5/20/2012,28
6/27/2012,5/21/2012,32
6/27/2012,5/22/2012,33
6/27/2012,5/23/2012,33
6/27/2012,5/24/2012,33
6/27/2012,5/25/2012,44
6/27/2012,5/26/2012,44
6/27/2012,5/27/2012,44
6/27/2012,5/28/2012,44
6/27/2012,5/29/2012,57
6/27/2012,5/30/2012,59
6/27/2012,5/31/2012,60
6/27/2012,6/1/2012,67
6/27/2012,6/2/2012,67
6/27/2012,6/3/2012,69
6/27/2012,6/4/2012,77
6/27/2012,6/5/2012,89
6/27/2012,6/6/2012,101
6/27/2012,6/7/2012,122
6/27/2012,6/8/2012,140
6/27/2012,6/9/2012,145
6/27/2012,6/10/2012,145
6/27/2012,6/11/2012,166
6/27/2012,6/12/2012,181
6/27/2012,6/13/2012,187
6/27/2012,6/14/2012,188
6/27/2012,6/15/2012,191
6/27/2012,6/16/2012,191
6/27/2012,6/17/2012,191
6/27/2012,6/18/2012,207
6/27/2012,6/19/2012,222
6/27/2012,6/20/2012,239
6/27/2012,6/21/2012,259
6/27/2012,6/22/2012,286
6/27/2012,6/23/2012,294
6/27/2012,6/24/2012,297
6/27/2012,6/25/2012,321
6/27/2012,6/26/2012,339
6/27/2012,6/27/2012,361
6/28/2012,4/29/2012,0
6/28/2012,4/30/2012,0
6/28/2012,5/1/2012,0
6/28/2012,5/2/2012,0
6/28/2012,5/3/2012,0
6/28/2012,5/4/2012,2
6/28/2012,5/5/2012,2
6/28/2012,5/6/2012,2
6/28/2012,5/7/2012,2
6/28/2012,5/8/2012,3
6/28/2012,5/9/2012,7
6/28/2012,5/10/2012,7
6/28/2012,5/11/2012,12
6/28/2012,5/12/2012,12
6/28/2012,5/13/2012,14
6/28/2012,5/14/2012,15
6/28/2012,5/15/2012,19
6/28/2012,5/16/2012,19
6/28/2012,5/17/2012,21
6/28/2012,5/18/2012,24
6/28/2012,5/19/2012,28
6/28/2012,5/20/2012,28
6/28/2012,5/21/2012,31
6/28/2012,5/22/2012,34
6/28/2012,5/23/2012,34
6/28/2012,5/24/2012,34
6/28/2012,5/25/2012,41
6/28/2012,5/26/2012,41
6/28/2012,5/27/2012,41
6/28/2012,5/28/2012,41
6/28/2012,5/29/2012,54
6/28/2012,5/30/2012,56
6/28/2012,5/31/2012,56
6/28/2012,6/1/2012,60
6/28/2012,6/2/2012,60
6/28/2012,6/3/2012,62
6/28/2012,6/4/2012,65
6/28/2012,6/5/2012,75
6/28/2012,6/6/2012,75
6/28/2012,6/7/2012,82
6/28/2012,6/8/2012,93
6/28/2012,6/9/2012,98
6/28/2012,6/10/2012,98
6/28/2012,6/11/2012,106
6/28/2012,6/12/2012,115
6/28/2012,6/13/2012,115
6/28/2012,6/14/2012,121
6/28/2012,6/15/2012,126
6/28/2012,6/16/2012,129
6/28/2012,6/17/2012,129
6/28/2012,6/18/2012,145
6/28/2012,6/19/2012,158
6/28/2012,6/20/2012,169
6/28/2012,6/21/2012,181
6/28/2012,6/22/2012,208
6/28/2012,6/23/2012,213
6/28/2012,6/24/2012,217
6/28/2012,6/25/2012,226
6/28/2012,6/26/2012,235
6/28/2012,6/27/2012,247
6/28/2012,6/28/2012,275
6/29/2012,4/30/2012,0
6/29/2012,5/1/2012,0
6/29/2012,5/2/2012,0
6/29/2012,5/3/2012,0
6/29/2012,5/4/2012,2
6/29/2012,5/5/2012,2
6/29/2012,5/6/2012,2
6/29/2012,5/7/2012,4
6/29/2012,5/8/2012,5
6/29/2012,5/9/2012,9
6/29/2012,5/10/2012,9
6/29/2012,5/11/2012,14
6/29/2012,5/12/2012,14
6/29/2012,5/13/2012,16
6/29/2012,5/14/2012,17
6/29/2012,5/15/2012,17
6/29/2012,5/16/2012,17
6/29/2012,5/17/2012,17
6/29/2012,5/18/2012,21
6/29/2012,5/19/2012,21
6/29/2012,5/20/2012,21
6/29/2012,5/21/2012,21
6/29/2012,5/22/2012,21
6/29/2012,5/23/2012,21
6/29/2012,5/24/2012,21
6/29/2012,5/25/2012,21
6/29/2012,5/26/2012,21
6/29/2012,5/27/2012,21
6/29/2012,5/28/2012,21
6/29/2012,5/29/2012,26
6/29/2012,5/30/2012,28
6/29/2012,5/31/2012,30
6/29/2012,6/1/2012,32
6/29/2012,6/2/2012,32
6/29/2012,6/3/2012,34
6/29/2012,6/4/2012,34
6/29/2012,6/5/2012,41
6/29/2012,6/6/2012,41
6/29/2012,6/7/2012,46
6/29/2012,6/8/2012,53
6/29/2012,6/9/2012,60
6/29/2012,6/10/2012,60
6/29/2012,6/11/2012,64
6/29/2012,6/12/2012,64
6/29/2012,6/13/2012,64
6/29/2012,6/14/2012,67
6/29/2012,6/15/2012,69
6/29/2012,6/16/2012,72
6/29/2012,6/17/2012,74
6/29/2012,6/18/2012,84
6/29/2012,6/19/2012,95
6/29/2012,6/20/2012,102
6/29/2012,6/21/2012,111
6/29/2012,6/22/2012,119
6/29/2012,6/23/2012,121
6/29/2012,6/24/2012,128
6/29/2012,6/25/2012,136
6/29/2012,6/26/2012,137
6/29/2012,6/27/2012,152
6/29/2012,6/28/2012,168
6/29/2012,6/29/2012,221
6/30/2012,5/1/2012,0
6/30/2012,5/2/2012,0
6/30/2012,5/3/2012,0
6/30/2012,5/4/2012,2
6/30/2012,5/5/2012,2
6/30/2012,5/6/2012,2
6/30/2012,5/7/2012,4
6/30/2012,5/8/2012,5
6/30/2012,5/9/2012,9
6/30/2012,5/10/2012,9
6/30/2012,5/11/2012,14
6/30/2012,5/12/2012,14
6/30/2012,5/13/2012,16
6/30/2012,5/14/2012,17
6/30/2012,5/15/2012,17
6/30/2012,5/16/2012,17
6/30/2012,5/17/2012,17
6/30/2012,5/18/2012,21
6/30/2012,5/19/2012,21
6/30/2012,5/20/2012,21
6/30/2012,5/21/2012,21
6/30/2012,5/22/2012,21
6/30/2012,5/23/2012,21
6/30/2012,5/24/2012,21
6/30/2012,5/25/2012,21
6/30/2012,5/26/2012,21
6/30/2012,5/27/2012,21
6/30/2012,5/28/2012,21
6/30/2012,5/29/2012,23
6/30/2012,5/30/2012,25
6/30/2012,5/31/2012,25
6/30/2012,6/1/2012,27
6/30/2012,6/2/2012,27
6/30/2012,6/3/2012,29
6/30/2012,6/4/2012,30
6/30/2012,6/5/2012,40
6/30/2012,6/6/2012,40
6/30/2012,6/7/2012,45
6/30/2012,6/8/2012,52
6/30/2012,6/9/2012,57
6/30/2012,6/10/2012,57
6/30/2012,6/11/2012,61
6/30/2012,6/12/2012,61
6/30/2012,6/13/2012,61
6/30/2012,6/14/2012,64
6/30/2012,6/15/2012,66
6/30/2012,6/16/2012,72
6/30/2012,6/17/2012,72
6/30/2012,6/18/2012,85
6/30/2012,6/19/2012,103
6/30/2012,6/20/2012,109
6/30/2012,6/21/2012,114
6/30/2012,6/22/2012,118
6/30/2012,6/23/2012,119
6/30/2012,6/24/2012,128
6/30/2012,6/25/2012,134
6/30/2012,6/26/2012,141
6/30/2012,6/27/2012,155
6/30/2012,6/28/2012,174
6/30/2012,6/29/2012,194
6/30/2012,6/30/2012,220
7/1/2012,5/2/2012,0
7/1/2012,5/3/2012,0
7/1/2012,5/4/2012,0
7/1/2012,5/5/2012,0
7/1/2012,5/6/2012,0
7/1/2012,5/7/2012,0
7/1/2012,5/8/2012,1
7/1/2012,5/9/2012,5
7/1/2012,5/10/2012,5
7/1/2012,5/11/2012,9
7/1/2012,5/12/2012,9
7/1/2012,5/13/2012,9
7/1/2012,5/14/2012,10
7/1/2012,5/15/2012,10
7/1/2012,5/16/2012,10
7/1/2012,5/17/2012,10
7/1/2012,5/18/2012,10
7/1/2012,5/19/2012,10
7/1/2012,5/20/2012,10
7/1/2012,5/21/2012,14
7/1/2012,5/22/2012,14
7/1/2012,5/23/2012,14
7/1/2012,5/24/2012,14
7/1/2012,5/25/2012,14
7/1/2012,5/26/2012,14
7/1/2012,5/27/2012,14
7/1/2012,5/28/2012,14
7/1/2012,5/29/2012,16
7/1/2012,5/30/2012,21
7/1/2012,5/31/2012,21
7/1/2012,6/1/2012,23
7/1/2012,6/2/2012,23
7/1/2012,6/3/2012,25
7/1/2012,6/4/2012,25
7/1/2012,6/5/2012,34
7/1/2012,6/6/2012,34
7/1/2012,6/7/2012,37
7/1/2012,6/8/2012,40
7/1/2012,6/9/2012,40
7/1/2012,6/10/2012,40
7/1/2012,6/11/2012,41
7/1/2012,6/12/2012,41
7/1/2012,6/13/2012,41
7/1/2012,6/14/2012,41
7/1/2012,6/15/2012,41
7/1/2012,6/16/2012,44
7/1/2012,6/17/2012,44
7/1/2012,6/18/2012,52
7/1/2012,6/19/2012,60
7/1/2012,6/20/2012,66
7/1/2012,6/21/2012,73
7/1/2012,6/22/2012,77
7/1/2012,6/23/2012,78
7/1/2012,6/24/2012,80
7/1/2012,6/25/2012,84
7/1/2012,6/26/2012,90
7/1/2012,6/27/2012,98
7/1/2012,6/28/2012,105
7/1/2012,6/29/2012,109
7/1/2012,6/30/2012,119
7/1/2012,7/1/2012,132
7/2/2012,5/3/2012,0
7/2/2012,5/4/2012,0
7/2/2012,5/5/2012,0
7/2/2012,5/6/2012,0
7/2/2012,5/7/2012,0
7/2/2012,5/8/2012,0
7/2/2012,5/9/2012,0
7/2/2012,5/10/2012,0
7/2/2012,5/11/2012,0
7/2/2012,5/12/2012,0
7/2/2012,5/13/2012,0
7/2/2012,5/14/2012,1
7/2/2012,5/15/2012,1
7/2/2012,5/16/2012,1
7/2/2012,5/17/2012,1
7/2/2012,5/18/2012,1
7/2/2012,5/19/2012,1
7/2/2012,5/20/2012,1
7/2/2012,5/21/2012,8
7/2/2012,5/22/2012,8
7/2/2012,5/23/2012,8
7/2/2012,5/24/2012,8
7/2/2012,5/25/2012,9
7/2/2012,5/26/2012,9
7/2/2012,5/27/2012,9
7/2/2012,5/28/2012,9
7/2/2012,5/29/2012,11
7/2/2012,5/30/2012,16
7/2/2012,5/31/2012,16
7/2/2012,6/1/2012,18
7/2/2012,6/2/2012,18
7/2/2012,6/3/2012,20
7/2/2012,6/4/2012,20
7/2/2012,6/5/2012,27
7/2/2012,6/6/2012,27
7/2/2012,6/7/2012,30
7/2/2012,6/8/2012,30
7/2/2012,6/9/2012,30
7/2/2012,6/10/2012,30
7/2/2012,6/11/2012,30
7/2/2012,6/12/2012,30
7/2/2012,6/13/2012,32
7/2/2012,6/14/2012,32
7/2/2012,6/15/2012,32
7/2/2012,6/16/2012,36
7/2/2012,6/17/2012,36
7/2/2012,6/18/2012,42
7/2/2012,6/19/2012,46
7/2/2012,6/20/2012,54
7/2/2012,6/21/2012,64
7/2/2012,6/22/2012,69
7/2/2012,6/23/2012,70
7/2/2012,6/24/2012,72
7/2/2012,6/25/2012,77
7/2/2012,6/26/2012,81
7/2/2012,6/27/2012,89
7/2/2012,6/28/2012,93
7/2/2012,6/29/2012,97
7/2/2012,6/30/2012,108
7/2/2012,7/1/2012,109
7/2/2012,7/2/2012,130
7/3/2012,5/4/2012,0
7/3/2012,5/5/2012,0
7/3/2012,5/6/2012,0
7/3/2012,5/7/2012,0
7/3/2012,5/8/2012,0
7/3/2012,5/9/2012,0
7/3/2012,5/10/2012,0
7/3/2012,5/11/2012,0
7/3/2012,5/12/2012,0
7/3/2012,5/13/2012,0
7/3/2012,5/14/2012,0
7/3/2012,5/15/2012,0
7/3/2012,5/16/2012,0
7/3/2012,5/17/2012,0
7/3/2012,5/18/2012,0
7/3/2012,5/19/2012,0
7/3/2012,5/20/2012,0
7/3/2012,5/21/2012,8
7/3/2012,5/22/2012,8
7/3/2012,5/23/2012,8
7/3/2012,5/24/2012,8
7/3/2012,5/25/2012,9
7/3/2012,5/26/2012,9
7/3/2012,5/27/2012,9
7/3/2012,5/28/2012,9
7/3/2012,5/29/2012,11
7/3/2012,5/30/2012,11
7/3/2012,5/31/2012,11
7/3/2012,6/1/2012,11
7/3/2012,6/2/2012,11
7/3/2012,6/3/2012,15
7/3/2012,6/4/2012,16
7/3/2012,6/5/2012,23
7/3/2012,6/6/2012,23
7/3/2012,6/7/2012,25
7/3/2012,6/8/2012,25
7/3/2012,6/9/2012,25
7/3/2012,6/10/2012,28
7/3/2012,6/11/2012,28
7/3/2012,6/12/2012,29
7/3/2012,6/13/2012,30
7/3/2012,6/14/2012,30
7/3/2012,6/15/2012,30
7/3/2012,6/16/2012,34
7/3/2012,6/17/2012,34
7/3/2012,6/18/2012,40
7/3/2012,6/19/2012,49
7/3/2012,6/20/2012,52
7/3/2012,6/21/2012,60
7/3/2012,6/22/2012,62
7/3/2012,6/23/2012,63
7/3/2012,6/24/2012,65
7/3/2012,6/25/2012,66
7/3/2012,6/26/2012,69
7/3/2012,6/27/2012,71
7/3/2012,6/28/2012,73
7/3/2012,6/29/2012,81
7/3/2012,6/30/2012,83
7/3/2012,7/1/2012,83
7/3/2012,7/2/2012,85
7/3/2012,7/3/2012,105
7/4/2012,5/5/2012,0
7/4/2012,5/6/2012,0
7/4/2012,5/7/2012,0
7/4/2012,5/8/2012,3
7/4/2012,5/9/2012,3
7/4/2012,5/10/2012,3
7/4/2012,5/11/2012,3
7/4/2012,5/12/2012,3
7/4/2012,5/13/2012,3
7/4/2012,5/14/2012,3
7/4/2012,5/15/2012,3
7/4/2012,5/16/2012,3
7/4/2012,5/17/2012,3
7/4/2012,5/18/2012,3
7/4/2012,5/19/2012,3
7/4/2012,5/20/2012,3
7/4/2012,5/21/2012,11
7/4/2012,5/22/2012,11
7/4/2012,5/23/2012,11
7/4/2012,5/24/2012,11
7/4/2012,5/25/2012,11
7/4/2012,5/26/2012,11
7/4/2012,5/27/2012,11
7/4/2012,5/28/2012,11
7/4/2012,5/29/2012,13
7/4/2012,5/30/2012,13
7/4/2012,5/31/2012,13
7/4/2012,6/1/2012,15
7/4/2012,6/2/2012,15
7/4/2012,6/3/2012,17
7/4/2012,6/4/2012,18
7/4/2012,6/5/2012,29
7/4/2012,6/6/2012,29
7/4/2012,6/7/2012,30
7/4/2012,6/8/2012,30
7/4/2012,6/9/2012,30
7/4/2012,6/10/2012,30
7/4/2012,6/11/2012,30
7/4/2012,6/12/2012,30
7/4/2012,6/13/2012,30
7/4/2012,6/14/2012,30
7/4/2012,6/15/2012,30
7/4/2012,6/16/2012,34
7/4/2012,6/17/2012,34
7/4/2012,6/18/2012,46
7/4/2012,6/19/2012,54
7/4/2012,6/20/2012,57
7/4/2012,6/21/2012,61
7/4/2012,6/22/2012,63
7/4/2012,6/23/2012,64
7/4/2012,6/24/2012,72
7/4/2012,6/25/2012,73
7/4/2012,6/26/2012,76
7/4/2012,6/27/2012,78
7/4/2012,6/28/2012,83
7/4/2012,6/29/2012,94
7/4/2012,6/30/2012,98
7/4/2012,7/1/2012,99
7/4/2012,7/2/2012,99
7/4/2012,7/3/2012,106
7/4/2012,7/4/2012,113
7/5/2012,5/6/2012,0
7/5/2012,5/7/2012,2
7/5/2012,5/8/2012,5
7/5/2012,5/9/2012,5
7/5/2012,5/10/2012,5
7/5/2012,5/11/2012,5
7/5/2012,5/12/2012,5
7/5/2012,5/13/2012,5
7/5/2012,5/14/2012,5
7/5/2012,5/15/2012,5
7/5/2012,5/16/2012,5
7/5/2012,5/17/2012,5
7/5/2012,5/18/2012,5
7/5/2012,5/19/2012,5
7/5/2012,5/20/2012,5
7/5/2012,5/21/2012,13
7/5/2012,5/22/2012,13
7/5/2012,5/23/2012,13
7/5/2012,5/24/2012,13
7/5/2012,5/25/2012,13
7/5/2012,5/26/2012,13
7/5/2012,5/27/2012,13
7/5/2012,5/28/2012,13
7/5/2012,5/29/2012,15
7/5/2012,5/30/2012,15
7/5/2012,5/31/2012,15
7/5/2012,6/1/2012,17
7/5/2012,6/2/2012,17
7/5/2012,6/3/2012,21
7/5/2012,6/4/2012,21
7/5/2012,6/5/2012,32
7/5/2012,6/6/2012,32
7/5/2012,6/7/2012,33
7/5/2012,6/8/2012,33
7/5/2012,6/9/2012,33
7/5/2012,6/10/2012,36
7/5/2012,6/11/2012,36
7/5/2012,6/12/2012,36
7/5/2012,6/13/2012,36
7/5/2012,6/14/2012,38
7/5/2012,6/15/2012,38
7/5/2012,6/16/2012,43
7/5/2012,6/17/2012,43
7/5/2012,6/18/2012,54
7/5/2012,6/19/2012,59
7/5/2012,6/20/2012,64
7/5/2012,6/21/2012,68
7/5/2012,6/22/2012,74
7/5/2012,6/23/2012,75
7/5/2012,6/24/2012,83
7/5/2012,6/25/2012,90
7/5/2012,6/26/2012,96
7/5/2012,6/27/2012,100
7/5/2012,6/28/2012,106
7/5/2012,6/29/2012,116
7/5/2012,6/30/2012,118
7/5/2012,7/1/2012,118
7/5/2012,7/2/2012,118
7/5/2012,7/3/2012,127
7/5/2012,7/4/2012,129
7/5/2012,7/5/2012,169
7/6/2012,5/7/2012,3
7/6/2012,5/8/2012,3
7/6/2012,5/9/2012,3
7/6/2012,5/10/2012,3
7/6/2012,5/11/2012,3
7/6/2012,5/12/2012,3
7/6/2012,5/13/2012,3
7/6/2012,5/14/2012,3
7/6/2012,5/15/2012,5
7/6/2012,5/16/2012,5
7/6/2012,5/17/2012,5
7/6/2012,5/18/2012,5
7/6/2012,5/19/2012,5
7/6/2012,5/20/2012,5
7/6/2012,5/21/2012,13
7/6/2012,5/22/2012,13
7/6/2012,5/23/2012,13
7/6/2012,5/24/2012,13
7/6/2012,5/25/2012,13
7/6/2012,5/26/2012,13
7/6/2012,5/27/2012,13
7/6/2012,5/28/2012,13
7/6/2012,5/29/2012,15
7/6/2012,5/30/2012,15
7/6/2012,5/31/2012,17
7/6/2012,6/1/2012,17
7/6/2012,6/2/2012,17
7/6/2012,6/3/2012,17
7/6/2012,6/4/2012,17
7/6/2012,6/5/2012,33
7/6/2012,6/6/2012,33
7/6/2012,6/7/2012,34
7/6/2012,6/8/2012,38
7/6/2012,6/9/2012,38
7/6/2012,6/10/2012,41
7/6/2012,6/11/2012,41
7/6/2012,6/12/2012,41
7/6/2012,6/13/2012,43
7/6/2012,6/14/2012,43
7/6/2012,6/15/2012,44
7/6/2012,6/16/2012,49
7/6/2012,6/17/2012,49
7/6/2012,6/18/2012,62
7/6/2012,6/19/2012,65
7/6/2012,6/20/2012,67
7/6/2012,6/21/2012,70
7/6/2012,6/22/2012,74
7/6/2012,6/23/2012,77
7/6/2012,6/24/2012,83
7/6/2012,6/25/2012,85
7/6/2012,6/26/2012,88
7/6/2012,6/27/2012,95
7/6/2012,6/28/2012,102
7/6/2012,6/29/2012,108
7/6/2012,6/30/2012,120
7/6/2012,7/1/2012,120
7/6/2012,7/2/2012,129
7/6/2012,7/3/2012,140
7/6/2012,7/4/2012,145
7/6/2012,7/5/2012,159
7/6/2012,7/6/2012,203
7/7/2012,5/8/2012,0
7/7/2012,5/9/2012,0
7/7/2012,5/10/2012,0
7/7/2012,5/11/2012,0
7/7/2012,5/12/2012,0
7/7/2012,5/13/2012,0
7/7/2012,5/14/2012,0
7/7/2012,5/15/2012,2
7/7/2012,5/16/2012,2
7/7/2012,5/17/2012,2
7/7/2012,5/18/2012,2
7/7/2012,5/19/2012,2
7/7/2012,5/20/2012,2
7/7/2012,5/21/2012,10
7/7/2012,5/22/2012,12
7/7/2012,5/23/2012,12
7/7/2012,5/24/2012,12
7/7/2012,5/25/2012,12
7/7/2012,5/26/2012,12
7/7/2012,5/27/2012,12
7/7/2012,5/28/2012,12
7/7/2012,5/29/2012,14
7/7/2012,5/30/2012,16
7/7/2012,5/31/2012,18
7/7/2012,6/1/2012,18
7/7/2012,6/2/2012,18
7/7/2012,6/3/2012,18
7/7/2012,6/4/2012,18
7/7/2012,6/5/2012,34
7/7/2012,6/6/2012,34
7/7/2012,6/7/2012,35
7/7/2012,6/8/2012,35
7/7/2012,6/9/2012,35
7/7/2012,6/10/2012,40
7/7/2012,6/11/2012,40
7/7/2012,6/12/2012,40
7/7/2012,6/13/2012,43
7/7/2012,6/14/2012,43
7/7/2012,6/15/2012,44
7/7/2012,6/16/2012,49
7/7/2012,6/17/2012,49
7/7/2012,6/18/2012,58
7/7/2012,6/19/2012,60
7/7/2012,6/20/2012,60
7/7/2012,6/21/2012,60
7/7/2012,6/22/2012,66
7/7/2012,6/23/2012,72
7/7/2012,6/24/2012,77
7/7/2012,6/25/2012,82
7/7/2012,6/26/2012,85
7/7/2012,6/27/2012,92
7/7/2012,6/28/2012,101
7/7/2012,6/29/2012,107
7/7/2012,6/30/2012,119
7/7/2012,7/1/2012,119
7/7/2012,7/2/2012,128
7/7/2012,7/3/2012,137
7/7/2012,7/4/2012,142
7/7/2012,7/5/2012,156
7/7/2012,7/6/2012,179
7/7/2012,7/7/2012,239
7/8/2012,5/9/2012,0
7/8/2012,5/10/2012,0
7/8/2012,5/11/2012,0
7/8/2012,5/12/2012,0
7/8/2012,5/13/2012,0
7/8/2012,5/14/2012,0
7/8/2012,5/15/2012,0
7/8/2012,5/16/2012,0
7/8/2012,5/17/2012,0
7/8/2012,5/18/2012,0
7/8/2012,5/19/2012,3
7/8/2012,5/20/2012,3
7/8/2012,5/21/2012,11
7/8/2012,5/22/2012,11
7/8/2012,5/23/2012,11
7/8/2012,5/24/2012,11
7/8/2012,5/25/2012,11
7/8/2012,5/26/2012,11
7/8/2012,5/27/2012,11
7/8/2012,5/28/2012,11
7/8/2012,5/29/2012,13
7/8/2012,5/30/2012,15
7/8/2012,5/31/2012,15
7/8/2012,6/1/2012,15
7/8/2012,6/2/2012,15
7/8/2012,6/3/2012,15
7/8/2012,6/4/2012,15
7/8/2012,6/5/2012,22
7/8/2012,6/6/2012,22
7/8/2012,6/7/2012,25
7/8/2012,6/8/2012,25
7/8/2012,6/9/2012,25
7/8/2012,6/10/2012,27
7/8/2012,6/11/2012,29
7/8/2012,6/12/2012,30
7/8/2012,6/13/2012,31
7/8/2012,6/14/2012,32
7/8/2012,6/15/2012,36
7/8/2012,6/16/2012,39
7/8/2012,6/17/2012,39
7/8/2012,6/18/2012,42
7/8/2012,6/19/2012,46
7/8/2012,6/20/2012,48
7/8/2012,6/21/2012,50
7/8/2012,6/22/2012,54
7/8/2012,6/23/2012,55
7/8/2012,6/24/2012,60
7/8/2012,6/25/2012,67
7/8/2012,6/26/2012,72
7/8/2012,6/27/2012,92
7/8/2012,6/28/2012,104
7/8/2012,6/29/2012,113
7/8/2012,6/30/2012,116
7/8/2012,7/1/2012,116
7/8/2012,7/2/2012,121
7/8/2012,7/3/2012,131
7/8/2012,7/4/2012,132
7/8/2012,7/5/2012,147
7/8/2012,7/6/2012,160
7/8/2012,7/7/2012,169
7/8/2012,7/8/2012,206
7/9/2012,5/10/2012,0
7/9/2012,5/11/2012,0
7/9/2012,5/12/2012,0
7/9/2012,5/13/2012,0
7/9/2012,5/14/2012,0
7/9/2012,5/15/2012,0
7/9/2012,5/16/2012,0
7/9/2012,5/17/2012,0
7/9/2012,5/18/2012,3
7/9/2012,5/19/2012,6
7/9/2012,5/20/2012,6
7/9/2012,5/21/2012,6
7/9/2012,5/22/2012,6
7/9/2012,5/23/2012,6
7/9/2012,5/24/2012,6
7/9/2012,5/25/2012,6
7/9/2012,5/26/2012,6
7/9/2012,5/27/2012,6
7/9/2012,5/28/2012,6
7/9/2012,5/29/2012,8
7/9/2012,5/30/2012,8
7/9/2012,5/31/2012,9
7/9/2012,6/1/2012,11
7/9/2012,6/2/2012,11
7/9/2012,6/3/2012,11
7/9/2012,6/4/2012,13
7/9/2012,6/5/2012,20
7/9/2012,6/6/2012,20
7/9/2012,6/7/2012,47
7/9/2012,6/8/2012,47
7/9/2012,6/9/2012,47
7/9/2012,6/10/2012,48
7/9/2012,6/11/2012,50
7/9/2012,6/12/2012,51
7/9/2012,6/13/2012,65
7/9/2012,6/14/2012,71
7/9/2012,6/15/2012,77
7/9/2012,6/16/2012,80
7/9/2012,6/17/2012,80
7/9/2012,6/18/2012,85
7/9/2012,6/19/2012,90
7/9/2012,6/20/2012,97
7/9/2012,6/21/2012,102
7/9/2012,6/22/2012,107
7/9/2012,6/23/2012,113
7/9/2012,6/24/2012,119
7/9/2012,6/25/2012,137
7/9/2012,6/26/2012,165
7/9/2012,6/27/2012,196
7/9/2012,6/28/2012,214
7/9/2012,6/29/2012,230
7/9/2012,6/30/2012,234
7/9/2012,7/1/2012,236
7/9/2012,7/2/2012,254
7/9/2012,7/3/2012,281
7/9/2012,7/4/2012,287
7/9/2012,7/5/2012,305
7/9/2012,7/6/2012,331
7/9/2012,7/7/2012,342
7/9/2012,7/8/2012,360
7/9/2012,7/9/2012,439
7/10/2012,5/11/2012,0
7/10/2012,5/12/2012,0
7/10/2012,5/13/2012,0
7/10/2012,5/14/2012,0
7/10/2012,5/15/2012,0
7/10/2012,5/16/2012,0
7/10/2012,5/17/2012,0
7/10/2012,5/18/2012,3
7/10/2012,5/19/2012,6
7/10/2012,5/20/2012,6
7/10/2012,5/21/2012,6
7/10/2012,5/22/2012,6
7/10/2012,5/23/2012,6
7/10/2012,5/24/2012,6
7/10/2012,5/25/2012,6
7/10/2012,5/26/2012,6
7/10/2012,5/27/2012,6
7/10/2012,5/28/2012,6
7/10/2012,5/29/2012,8
7/10/2012,5/30/2012,14
7/10/2012,5/31/2012,15
7/10/2012,6/1/2012,17
7/10/2012,6/2/2012,17
7/10/2012,6/3/2012,17
7/10/2012,6/4/2012,19
7/10/2012,6/5/2012,26
7/10/2012,6/6/2012,27
7/10/2012,6/7/2012,54
7/10/2012,6/8/2012,54
7/10/2012,6/9/2012,54
7/10/2012,6/10/2012,54
7/10/2012,6/11/2012,56
7/10/2012,6/12/2012,57
7/10/2012,6/13/2012,71
7/10/2012,6/14/2012,79
7/10/2012,6/15/2012,84
7/10/2012,6/16/2012,88
7/10/2012,6/17/2012,88
7/10/2012,6/18/2012,95
7/10/2012,6/19/2012,103
7/10/2012,6/20/2012,110
7/10/2012,6/21/2012,115
7/10/2012,6/22/2012,121
7/10/2012,6/23/2012,123
7/10/2012,6/24/2012,129
7/10/2012,6/25/2012,148
7/10/2012,6/26/2012,179
7/10/2012,6/27/2012,214
7/10/2012,6/28/2012,233
7/10/2012,6/29/2012,263
7/10/2012,6/30/2012,267
7/10/2012,7/1/2012,270
7/10/2012,7/2/2012,293
7/10/2012,7/3/2012,326
7/10/2012,7/4/2012,334
7/10/2012,7/5/2012,387
7/10/2012,7/6/2012,432
7/10/2012,7/7/2012,447
7/10/2012,7/8/2012,464
7/10/2012,7/9/2012,552
7/10/2012,7/10/2012,594
7/11/2012,5/12/2012,0
7/11/2012,5/13/2012,0
7/11/2012,5/14/2012,0
7/11/2012,5/15/2012,0
7/11/2012,5/16/2012,0
7/11/2012,5/17/2012,0
7/11/2012,5/18/2012,3
7/11/2012,5/19/2012,6
7/11/2012,5/20/2012,6
7/11/2012,5/21/2012,6
7/11/2012,5/22/2012,6
7/11/2012,5/23/2012,6
7/11/2012,5/24/2012,6
7/11/2012,5/25/2012,6
7/11/2012,5/26/2012,6
7/11/2012,5/27/2012,6
7/11/2012,5/28/2012,6
7/11/2012,5/29/2012,8
7/11/2012,5/30/2012,11
7/11/2012,5/31/2012,12
7/11/2012,6/1/2012,14
7/11/2012,6/2/2012,14
7/11/2012,6/3/2012,16
7/11/2012,6/4/2012,17
7/11/2012,6/5/2012,25
7/11/2012,6/6/2012,25
7/11/2012,6/7/2012,30
7/11/2012,6/8/2012,30
7/11/2012,6/9/2012,30
7/11/2012,6/10/2012,30
